status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,2500000.0,,6.0,,"1411 Calle Estrella, San Juan, PR, 00907",1411 Calle Estrella,San Juan,Puerto Rico,907.0,5530.0,
for_sale,67000.0,3.0,2.0,0.57,"2 A82 Calle # 2, Guayama, PR, 00784",2 A82 Calle # 2,Guayama,Puerto Rico,784.0,1000.0,
for_sale,74900.0,5.0,3.0,0.03,"250 Calle Federico Degetau, Aibonito, PR, 00705",250 Calle Federico Degetau,Aibonito,Puerto Rico,705.0,2400.0,
for_sale,118800.0,3.0,2.0,0.27,"126 Apt D, Bayamon, PR, 00959",126 Apt D,Bayamon,Puerto Rico,959.0,1390.0,
for_sale,114000.0,4.0,2.0,0.09,"H-8 6 Esq # 13, Carolina, PR, 00979",H-8 6 Esq # 13,Carolina,Puerto Rico,979.0,1600.0,
for_sale,185000.0,4.0,2.0,0.34,"Blq A-1 Calle # 3, San Lorenzo, PR, 00754",Blq A-1 Calle # 3,San Lorenzo,Puerto Rico,754.0,1100.0,
for_sale,85000.0,3.0,2.0,,"N-401 Cond Serena Vis Unit N401, Trujillo Alto, PR, 00976",N-401 Cond Serena Vis Unit N401,Trujillo Alto,Puerto Rico,976.0,992.0,
for_sale,66500.0,3.0,1.0,0.08,"J2 Calle F, Arroyo, PR, 00714",J2 Calle F,Arroyo,Puerto Rico,714.0,900.0,
for_sale,185000.0,3.0,2.0,,"3013 Ave Alejandrino Apt 503, Guaynabo, PR, 00969",3013 Ave Alejandrino Apt 503,Guaynabo,Puerto Rico,969.0,1436.0,
for_sale,150000.0,5.0,2.0,0.2,"Calle 12 Bo Malpica, Rio Grande, PR, 00754",Calle 12 Bo Malpica,Rio Grande,Puerto Rico,754.0,800.0,
for_sale,150000.0,3.0,2.0,,"Apt Portal De Sofia Unit 3104, Guaynabo, PR, 00969",Apt Portal De Sofia Unit 3104,Guaynabo,Puerto Rico,969.0,1285.0,
for_sale,110000.0,3.0,2.0,0.15,"Pr 830 Lot 2, Bayamon, PR, 00957",Pr 830 Lot 2,Bayamon,Puerto Rico,957.0,1197.0,
for_sale,101000.0,5.0,2.0,0.08,"J3 Calle Tiburcio Berty, Carolina, PR, 00987",J3 Calle Tiburcio Berty,Carolina,Puerto Rico,987.0,1700.0,
for_sale,85800.0,3.0,1.0,0.12,"AK-87 Galicia St, Bayamon, PR, 00957",AK-87 Galicia St,Bayamon,Puerto Rico,957.0,810.0,
for_sale,182000.0,4.0,2.0,0.11,"68 Praderas Del Rio, Toa Alta, PR, 00693",68 Praderas Del Rio,Toa Alta,Puerto Rico,693.0,2030.0,
for_sale,56700.0,2.0,1.0,0.05,"K-3 16 St, Catano, PR, 00962",K-3 16 St,Catano,Puerto Rico,962.0,1025.0,
for_sale,199900.0,4.0,3.0,0.12,"1012 Susire Chalets, Mayaguez, PR, 00680",1012 Susire Chalets,Mayaguez,Puerto Rico,680.0,2143.0,
for_sale,93300.0,3.0,1.0,0.3,"1435 Calle Enrique, San Juan, PR, 00924",1435 Calle Enrique,San Juan,Puerto Rico,924.0,900.0,
for_sale,120000.0,3.0,2.0,0.09,"79B Calle Zorzal, Juncos, PR, 00777",79B Calle Zorzal,Juncos,Puerto Rico,777.0,1160.0,
for_sale,127000.0,3.0,2.0,0.1,"222 P71 Calle # 222, Trujillo Alto, PR, 00976",222 P71 Calle # 222,Trujillo Alto,Puerto Rico,976.0,1050.0,
for_sale,117500.0,3.0,2.0,,"5403 Unit 5403, Bayamon, PR, 00957",5403 Unit 5403,Bayamon,Puerto Rico,957.0,1300.0,
for_sale,139000.0,3.0,2.0,,"402 Blvrd Media Luna Apt 304, Carolina, PR, 00983",402 Blvrd Media Luna Apt 304,Carolina,Puerto Rico,983.0,1454.0,
for_sale,145000.0,4.0,2.0,0.09,"796 Calle Lincoln, San Juan, PR, 00926",796 Calle Lincoln,San Juan,Puerto Rico,926.0,1000.0,
for_sale,139000.0,7.0,5.0,0.09,"944 Villa Navarra, San Juan, PR, 00924",944 Villa Navarra,San Juan,Puerto Rico,924.0,2321.0,
for_sale,85000.0,7.0,3.0,0.09,"15 Ramon Emeterio Betances, Caguas, PR, 00925",15 Ramon Emeterio Betances,Caguas,Puerto Rico,925.0,2087.0,
for_sale,79000.0,3.0,2.0,0.04,"AH-4 25 St, Bayamon, PR, 00956",AH-4 25 St,Bayamon,Puerto Rico,956.0,1039.0,
for_sale,65000.0,2.0,1.0,,"831 Calle Bayamonte Unit 1411, Bayamon, PR, 00956",831 Calle Bayamonte Unit 1411,Bayamon,Puerto Rico,956.0,699.0,
for_sale,73000.0,3.0,1.0,0.05,"15 St Lot 3, Catano, PR, 00962",15 St Lot 3,Catano,Puerto Rico,962.0,872.0,
for_sale,550000.0,5.0,5.0,0.13,"13-5 Ave Santa Ana, Guaynabo, PR, 00969",13-5 Ave Santa Ana,Guaynabo,Puerto Rico,969.0,3240.0,
for_sale,110100.0,3.0,2.0,0.06,"3-S 51 Calle # 44, Toa Alta, PR",3-S 51 Calle # 44,Toa Alta,Puerto Rico,,1126.0,
for_sale,105000.0,2.0,1.0,,"2000 Plaza Universidad Unit 1205, San Juan, PR, 00925",2000 Plaza Universidad Unit 1205,San Juan,Puerto Rico,925.0,807.0,
for_sale,18900.0,,,0.58,"M 7 9 Carr # 763, Caguas, PR, 00725",M 7 9 Carr # 763,Caguas,Puerto Rico,725.0,,
for_sale,95000.0,6.0,3.0,0.07,"858 Calle 47 S, San Juan, PR, 00920",858 Calle 47 S,San Juan,Puerto Rico,920.0,1841.0,
for_sale,89000.0,3.0,1.0,,"Edificio 2 Degetau Ave Apt 3B, Caguas, PR, 00725",Edificio 2 Degetau Ave Apt 3B,Caguas,Puerto Rico,725.0,907.0,
for_sale,25000.0,,,0.12,"Cecilio Domnguez Lot E2, Guayama, PR, 00784",Cecilio Domnguez Lot E2,Guayama,Puerto Rico,784.0,,
for_sale,125000.0,3.0,1.0,,"102 Avenida Arterial B Unit 2B, San Juan, PR, 00918",102 Avenida Arterial B Unit 2B,San Juan,Puerto Rico,918.0,1106.0,
for_sale,1820000.0,6.0,4.0,0.12,"2058 Calle Espana, San Juan, PR, 00911",2058 Calle Espana,San Juan,Puerto Rico,911.0,2295.0,
for_sale,75000.0,,,2.57,"164 Km 4 Bo Nuevo, Naranjito, PR, 00719",164 Km 4 Bo Nuevo,Naranjito,Puerto Rico,719.0,,
for_sale,150000.0,,,1.46,"Solar 6 Carr # 308, Cabo Rojo, PR, 00623",Solar 6 Carr # 308,Cabo Rojo,Puerto Rico,623.0,,
for_sale,98500.0,3.0,2.0,,"860 Las Cuevas De Trujillo Alto Unit 301, Trujillo Alto, PR, 00967",860 Las Cuevas De Trujillo Alto Unit 301,Trujillo Alto,Puerto Rico,967.0,1200.0,
for_sale,140000.0,,,0.31,"Carr 20 Carr # 20, Guaynabo, PR, 00971",Carr 20 Carr # 20,Guaynabo,Puerto Rico,971.0,,
for_sale,59200.0,2.0,1.0,,"1108 Golden Tower Unit 1108, Carolina, PR, 00630",1108 Golden Tower Unit 1108,Carolina,Puerto Rico,630.0,830.0,
for_sale,3400000.0,,,4.97,"Degetau Avenida Muoz Marin, Caguas, PR, 00726",Degetau Avenida Muoz Marin,Caguas,Puerto Rico,726.0,,
for_sale,80000.0,6.0,1.0,0.21,"282 Calle 13 NW, San Juan, PR, 00920",282 Calle 13 NW,San Juan,Puerto Rico,920.0,756.0,
for_sale,69900.0,3.0,2.0,0.02,"16 Calle Alejandro Silva, Juncos, PR, 00777",16 Calle Alejandro Silva,Juncos,Puerto Rico,777.0,720.0,
for_sale,127600.0,6.0,4.0,0.25,"830 Bo Cerro Gordo Carr 830 Km # 9, Bayamon, PR, 00961",830 Bo Cerro Gordo Carr 830 Km # 9,Bayamon,Puerto Rico,961.0,2705.0,
for_sale,210000.0,7.0,4.0,0.12,"112 Parcela, Cayey, PR, 00736",112 Parcela,Cayey,Puerto Rico,736.0,3800.0,
for_sale,319900.0,4.0,3.0,0.16,"K-27 Madison St, Guaynabo, PR, 00969",K-27 Madison St,Guaynabo,Puerto Rico,969.0,2308.0,
for_sale,96000.0,4.0,2.0,0.04,"264 Calle Buenaventura, San Juan, PR, 00915",264 Calle Buenaventura,San Juan,Puerto Rico,915.0,1357.0,
for_sale,65000.0,,,3.88,"Km 1 6 Carr # 7737, Cayey, PR, 00736",Km 1 6 Carr # 7737,Cayey,Puerto Rico,736.0,,
for_sale,74900.0,2.0,1.0,3.4,"1.7 Carr 843, Trujillo Alto, PR, 00926",1.7 Carr 843,Trujillo Alto,Puerto Rico,926.0,850.0,
for_sale,218000.0,5.0,3.0,0.26,"2 Calle # A, Canovanas, PR, 00729",2 Calle # A,Canovanas,Puerto Rico,729.0,3401.0,
for_sale,135000.0,3.0,2.0,,"19 Carretera 2 Unit 1932, Bayamon, PR, 00961",19 Carretera 2 Unit 1932,Bayamon,Puerto Rico,961.0,1453.0,
for_sale,110000.0,3.0,2.0,1.15,"1588U Paseo Diana, Toa Baja, PR, 00949",1588U Paseo Diana,Toa Baja,Puerto Rico,949.0,1166.0,
for_sale,50000.0,,,0.32,"Lote A Harry S Trumann, Caguas, PR, 00725",Lote A Harry S Trumann,Caguas,Puerto Rico,725.0,,
for_sale,302400.0,7.0,5.0,0.5,"15-B Oller, Caguas, PR, 00725",15-B Oller,Caguas,Puerto Rico,725.0,3312.0,
for_sale,85000.0,1.0,1.0,0.09,"1120 Calle Aleli, Toa Baja, PR, 00949",1120 Calle Aleli,Toa Baja,Puerto Rico,949.0,3767.0,
for_sale,195000.0,2.0,2.0,0.97,"856 Pr and Cienaga Baja Ward, Rio Grande, PR, 00745",856 Pr and Cienaga Baja Ward,Rio Grande,Puerto Rico,745.0,1441.0,
for_sale,127000.0,3.0,2.0,0.13,"Mm1 Bayamon Gdn, Bayamon, PR, 00956",Mm1 Bayamon Gdn,Bayamon,Puerto Rico,956.0,1300.0,
for_sale,135000.0,3.0,2.0,,"731 Condominio Primavera Unit Apt, Bayamon, PR, 00956",731 Condominio Primavera Unit Apt,Bayamon,Puerto Rico,956.0,1224.0,
for_sale,265000.0,3.0,2.0,0.11,"E32 Calle Guadalupe, Guaynabo, PR, 00969",E32 Calle Guadalupe,Guaynabo,Puerto Rico,969.0,1896.0,
for_sale,110000.0,2.0,1.0,0.07,"J-8 Urb Villa Carmen, Caguas, PR, 00725",J-8 Urb Villa Carmen,Caguas,Puerto Rico,725.0,953.0,
for_sale,225000.0,3.0,2.0,,"Km 6 Aquatika Pr-187 Unit 2401, Loiza, PR, 00772",Km 6 Aquatika Pr-187 Unit 2401,Loiza,Puerto Rico,772.0,1168.0,
for_sale,150000.0,3.0,2.0,,"2 Ocean Pt Unit 1101, Loiza, PR, 00745",2 Ocean Pt Unit 1101,Loiza,Puerto Rico,745.0,1300.0,
for_sale,1750000.0,6.0,3.0,0.25,"644 Calle Heliconia, San Juan, PR, 00926",644 Calle Heliconia,San Juan,Puerto Rico,926.0,5700.0,
for_sale,210000.0,4.0,3.0,,"1 Carr 199 Las Cumbres Ave Unit 105, Guaynabo, PR, 00969",1 Carr 199 Las Cumbres Ave Unit 105,Guaynabo,Puerto Rico,969.0,1660.0,
for_sale,85000.0,3.0,1.0,,"503 Calle Modesta Apt 2003, San Juan, PR, 00924",503 Calle Modesta Apt 2003,San Juan,Puerto Rico,924.0,722.0,
for_sale,850000.0,8.0,6.0,0.12,"1427 Calle Americo Salas, San Juan, PR, 00909",1427 Calle Americo Salas,San Juan,Puerto Rico,909.0,4111.0,
for_sale,142500.0,3.0,1.0,0.09,"Km 25 9 Bo Quebrada Arenas Carr # 1, Caguas, PR, 00725",Km 25 9 Bo Quebrada Arenas Carr # 1,Caguas,Puerto Rico,725.0,920.0,
for_sale,200000.0,3.0,2.0,,"1504 Avenida San Patricio Unit 1504, Guaynabo, PR, 00969",1504 Avenida San Patricio Unit 1504,Guaynabo,Puerto Rico,969.0,1228.0,
for_sale,749000.0,4.0,3.0,0.12,"713 Hernandez St, San Juan, PR, 00907",713 Hernandez St,San Juan,Puerto Rico,907.0,3750.0,
for_sale,150000.0,3.0,2.0,,"2 Calle Los Parrilla Unit 1101, Loiza, PR, 00745",2 Calle Los Parrilla Unit 1101,Loiza,Puerto Rico,745.0,1459.0,
for_sale,750000.0,8.0,7.0,0.07,"66 Placid Ct, San Juan, PR, 00907",66 Placid Ct,San Juan,Puerto Rico,907.0,2500.0,
for_sale,90000.0,,,3.22,"Solar 8 Carr # 745, San Lorenzo, PR, 00754",Solar 8 Carr # 745,San Lorenzo,Puerto Rico,754.0,,
for_sale,60000.0,,,0.28,"Lote 5 Lote Lot 5, Caguas, PR, 00727",Lote 5 Lote Lot 5,Caguas,Puerto Rico,727.0,,
for_sale,498000.0,,,6.02,"D-25 Parcela, San Juan, PR, 00926",D-25 Parcela,San Juan,Puerto Rico,926.0,,
for_sale,900000.0,5.0,2.0,0.97,"Rio Piedra San Juan, San Juan, PR, 00926",Rio Piedra San Juan,San Juan,Puerto Rico,926.0,3500.0,
for_sale,950000.0,6.0,5.0,0.15,"Caoba Unit 31, San Juan, PR, 00913",Caoba Unit 31,San Juan,Puerto Rico,913.0,3210.0,
for_sale,85000.0,,,0.8,"1 Maga, Guaynabo, PR, 00971",1 Maga,Guaynabo,Puerto Rico,971.0,,
for_sale,325000.0,,,0.73,"Km 1 3 Carr 842 Monacillo Km 1 3 Int Camino Romani San Juan, San Juan, PR, 00926",Km 1 3 Carr 842 Monacillo Km 1 3 Int Camino Romani San Juan,San Juan,Puerto Rico,926.0,,
for_sale,645000.0,,,41.71,"Carr 30 Villa Del Este, Gurabo, PR, 00778",Carr 30 Villa Del Este,Gurabo,Puerto Rico,778.0,,
for_sale,800000.0,,,4.86,"Km 5 2 Lot 6B, Dorado, PR, 00646",Km 5 2 Lot 6B,Dorado,Puerto Rico,646.0,,
for_sale,250000.0,,,31.16,"Bo Beatriz Cayey, Cayey, PR, 00737",Bo Beatriz Cayey,Cayey,Puerto Rico,737.0,,
for_sale,120000.0,,,0.61,"Solar Carr 186 # 27, Canovanas, PR, 00729",Solar Carr 186 # 27,Canovanas,Puerto Rico,729.0,,
for_sale,950000.0,,,74.84,"Carr 203 Villa Del Este, Gurabo, PR, 00778",Carr 203 Villa Del Este,Gurabo,Puerto Rico,778.0,,
for_sale,66000.0,3.0,2.0,0.3,"Lote 1 Bo Turabo Km Lot 403, Caguas, PR, 00725",Lote 1 Bo Turabo Km Lot 403,Caguas,Puerto Rico,725.0,1777.0,
for_sale,90000.0,3.0,2.0,0.93,"G Y H 185 14 2 Rd Unit Km, Carolina, PR, 00979",G Y H 185 14 2 Rd Unit Km,Carolina,Puerto Rico,979.0,1200.0,
for_sale,55000.0,2.0,1.0,0.09,"432 Villa Hosto, Toa Baja, PR, 00949",432 Villa Hosto,Toa Baja,Puerto Rico,949.0,1035.0,
for_sale,149995.0,6.0,2.0,1.46,"Km 52 8 Carr # 14, Aibonito, PR, 00705",Km 52 8 Carr # 14,Aibonito,Puerto Rico,705.0,2026.0,
for_sale,105000.0,3.0,2.0,,"10B Cond Parque Terralinda Unit 10B, Trujillo Alto, PR, 00976",10B Cond Parque Terralinda Unit 10B,Trujillo Alto,Puerto Rico,976.0,1181.0,
for_sale,200000.0,3.0,2.0,,"Km7 Carr 187 Km 7 0 Unit I400, Loiza, PR, 00772",Km7 Carr 187 Km 7 0 Unit I400,Loiza,Puerto Rico,772.0,1405.0,
for_sale,285000.0,4.0,3.0,0.25,"006 Millo Cabrera, Aguas Buenas, PR, 00703",006 Millo Cabrera,Aguas Buenas,Puerto Rico,703.0,2440.0,
for_sale,119000.0,3.0,2.0,,"3 Calle Hortensia Apt 2J, San Juan, PR, 00926",3 Calle Hortensia Apt 2J,San Juan,Puerto Rico,926.0,1204.0,
for_sale,195000.0,6.0,3.0,0.22,"Calle 1 Urb Hacienda El Zorzal, Bayamon, PR, 00956",Calle 1 Urb Hacienda El Zorzal,Bayamon,Puerto Rico,956.0,1240.0,
for_sale,285000.0,4.0,2.0,0.48,"A10 6, Guaynabo, PR, 00965",A10 6,Guaynabo,Puerto Rico,965.0,1700.0,
for_sale,104200.0,4.0,2.0,0.09,"4F Villa Contesa, Bayamon, PR, 00956",4F Villa Contesa,Bayamon,Puerto Rico,956.0,1254.0,
for_sale,143000.0,6.0,4.0,0.1,"17 Calle Santa Teresa, Mayaguez, PR, 00680",17 Calle Santa Teresa,Mayaguez,Puerto Rico,680.0,2130.0,
for_sale,123900.0,3.0,2.0,0.08,"55 Calle Astros, Carolina, PR, 00979",55 Calle Astros,Carolina,Puerto Rico,979.0,777.0,
for_sale,200000.0,4.0,2.0,0.07,"1325 Calle Danubio, San Juan, PR, 00920",1325 Calle Danubio,San Juan,Puerto Rico,920.0,1200.0,
for_sale,250000.0,4.0,3.0,0.1,"8 Calle Un, Guaynabo, PR, 00966",8 Calle Un,Guaynabo,Puerto Rico,966.0,2700.0,
for_sale,220000.0,3.0,2.0,0.07,"579 Arrigoitia, San Juan, PR, 00698",579 Arrigoitia,San Juan,Puerto Rico,698.0,1100.0,
for_sale,160000.0,3.0,2.0,,"Km 7 Carr 187 Unit F302, Loiza, PR, 00772",Km 7 Carr 187 Unit F302,Loiza,Puerto Rico,772.0,1208.0,
for_sale,115000.0,3.0,2.0,,"Porticos De Guaynabo Unit 3-302, Guaynabo, PR, 00969",Porticos De Guaynabo Unit 3-302,Guaynabo,Puerto Rico,969.0,952.0,
for_sale,200000.0,3.0,2.0,,"Ave San Patricio Unit 1401, Guaynabo, PR, 00969",Ave San Patricio Unit 1401,Guaynabo,Puerto Rico,969.0,1228.0,
for_sale,120600.0,3.0,2.0,,"113 Boulevard Del Rio 1 Unit A, Guaynabo, PR, 00969",113 Boulevard Del Rio 1 Unit A,Guaynabo,Puerto Rico,969.0,1102.0,
for_sale,110000.0,3.0,1.0,0.04,"E8 Ciudad Senorial, San Juan, PR, 00926",E8 Ciudad Senorial,San Juan,Puerto Rico,926.0,900.0,
for_sale,155000.0,3.0,2.0,0.08,"4 131 # 91, Carolina, PR, 00985",4 131 # 91,Carolina,Puerto Rico,985.0,1200.0,
for_sale,69000.0,3.0,1.0,,"2 Calle Almonte Unit 17, San Juan, PR, 00926",2 Calle Almonte Unit 17,San Juan,Puerto Rico,926.0,809.0,
for_sale,179000.0,2.0,2.0,,"213 Ave Las Marias Apt 502, San Juan, PR, 00927",213 Ave Las Marias Apt 502,San Juan,Puerto Rico,927.0,1008.0,
for_sale,78000.0,3.0,1.0,,"1 Ave Degetau Unit 2A, Caguas, PR, 00727",1 Ave Degetau Unit 2A,Caguas,Puerto Rico,727.0,892.0,
for_sale,28500.0,,,0.1,"84 Eugenio Mara De Hostos, Guayama, PR, 00784",84 Eugenio Mara De Hostos,Guayama,Puerto Rico,784.0,,
for_sale,49000.0,,,0.86,"3 Quebrada Seca, Ceiba, PR, 00735",3 Quebrada Seca,Ceiba,Puerto Rico,735.0,,
for_sale,139900.0,4.0,2.0,0.08,"Villas De Loiza D 17 2 St Loiza Pr # 772, Loiza, PR",Villas De Loiza D 17 2 St Loiza Pr # 772,Loiza,Puerto Rico,,1080.0,
for_sale,1800000.0,5.0,3.0,0.5,"C30 Calle 3, Guaynabo, PR, 00966",C30 Calle 3,Guaynabo,Puerto Rico,966.0,5600.0,
for_sale,120000.0,3.0,1.0,,"1482 Ave Fd Roosevelt Apt 709, San Juan, PR, 00920",1482 Ave Fd Roosevelt Apt 709,San Juan,Puerto Rico,920.0,806.0,
for_sale,350000.0,3.0,1.0,0.1,"112 Calle Bucare, San Juan, PR, 00913",112 Calle Bucare,San Juan,Puerto Rico,913.0,1065.0,
for_sale,385000.0,3.0,2.0,0.18,"1775 Calle Santa Brigida, San Juan, PR, 00926",1775 Calle Santa Brigida,San Juan,Puerto Rico,926.0,1200.0,
for_sale,30000.0,,,0.15,"3 Sector Juan Prez, Juncos, PR, 00777",3 Sector Juan Prez,Juncos,Puerto Rico,777.0,,
for_sale,410000.0,4.0,3.0,0.12,"D8 Calle Brazil, Guaynabo, PR, 00966",D8 Calle Brazil,Guaynabo,Puerto Rico,966.0,1700.0,
for_sale,110000.0,,,0.67,"8 Lote Lot 8, Guaynabo, PR, 00969",8 Lote Lot 8,Guaynabo,Puerto Rico,969.0,,
for_sale,1600000.0,3.0,2.0,0.04,"O'Donell, San Juan, PR, 00901",O'Donell,San Juan,Puerto Rico,901.0,3176.0,
for_sale,50000.0,,,0.26,"Pr 734 Interior Km # 13, Cidra, PR, 00739",Pr 734 Interior Km # 13,Cidra,Puerto Rico,739.0,,
for_sale,83000.0,,,0.97,"Finca A C Caoba, Cayey, PR, 00737",Finca A C Caoba,Cayey,Puerto Rico,737.0,,
for_sale,300000.0,,,8.9,"Km 4 2 Sr 842, San Juan, PR, 00928",Km 4 2 Sr 842,San Juan,Puerto Rico,928.0,,
for_sale,120000.0,,,1.33,"39 Riverside, Guaynabo, PR, 00971",39 Riverside,Guaynabo,Puerto Rico,971.0,,
for_sale,470000.0,,,47.26,"Km 29 8 Carr # 156, Comerio, PR, 00782",Km 29 8 Carr # 156,Comerio,Puerto Rico,782.0,,
for_sale,700000.0,,,0.87,"3 Carolina Housing # 3, Carolina, PR, 00987",3 Carolina Housing # 3,Carolina,Puerto Rico,987.0,,
for_sale,112500.0,4.0,3.0,0.09,"813 Calle Tulipn, Fajardo, PR, 00738",813 Calle Tulipn,Fajardo,Puerto Rico,738.0,3500.0,
for_sale,68100.0,3.0,2.0,2.57,"856 Sr 856 Barraza, Carolina, PR, 00983",856 Sr 856 Barraza,Carolina,Puerto Rico,983.0,1264.0,
for_sale,78100.0,4.0,2.0,0.25,"A3 Calle Begonia, Canovanas, PR, 00729",A3 Calle Begonia,Canovanas,Puerto Rico,729.0,1274.0,
for_sale,72700.0,3.0,1.0,1.33,"C2 Ext, Rio Grande, PR, 00745",C2 Ext,Rio Grande,Puerto Rico,745.0,843.0,
for_sale,105000.0,4.0,2.0,0.15,"Km 2 9 Carr # 677, Vega Alta, PR, 00692",Km 2 9 Carr # 677,Vega Alta,Puerto Rico,692.0,6458.0,
for_sale,75000.0,3.0,1.0,0.8,"4-B Monte Real, Guayama, PR, 00784",4-B Monte Real,Guayama,Puerto Rico,784.0,952.0,
for_sale,140000.0,3.0,2.0,0.55,"AA14 Calle 32, Trujillo Alto, PR, 00976",AA14 Calle 32,Trujillo Alto,Puerto Rico,976.0,1816.0,
for_sale,76000.0,3.0,2.0,0.97,"16 19st 16 19st Campament, Gurabo, PR, 00778",16 19st 16 19st Campament,Gurabo,Puerto Rico,778.0,906.0,
for_sale,62000.0,2.0,1.0,0.11,"71 A # 9, Loiza, PR, 00772",71 A # 9,Loiza,Puerto Rico,772.0,924.0,
for_sale,95600.0,3.0,1.0,0.05,"Int 659 Pr Lot 15, Dorado, PR, 00646",Int 659 Pr Lot 15,Dorado,Puerto Rico,646.0,816.0,
for_sale,40000.0,3.0,1.0,0.04,"K-9 Calle # 2, Carolina, PR, 00982",K-9 Calle # 2,Carolina,Puerto Rico,982.0,600.0,
for_sale,295000.0,3.0,5.0,0.39,"72 Pajaros, Bayamon, PR, 00959",72 Pajaros,Bayamon,Puerto Rico,959.0,2608.0,
for_sale,187000.0,7.0,5.0,0.51,"OG25 Calle 518, Carolina, PR, 00982",OG25 Calle 518,Carolina,Puerto Rico,982.0,1777.0,
for_sale,86000.0,3.0,1.0,,"205 Torres De Carolina Unit 205, Carolina, PR, 00987",205 Torres De Carolina Unit 205,Carolina,Puerto Rico,987.0,1032.0,
for_sale,103000.0,7.0,4.0,0.69,"B5 Quebrada Arenas, Toa Alta, PR, 00972",B5 Quebrada Arenas,Toa Alta,Puerto Rico,972.0,2106.0,
for_sale,83500.0,4.0,2.0,0.08,"E-36 Borgoa, Bayamon, PR, 00956",E-36 Borgoa,Bayamon,Puerto Rico,956.0,1822.0,
for_sale,70000.0,3.0,1.0,0.15,"122 9, Toa Alta, PR, 00953",122 9,Toa Alta,Puerto Rico,953.0,2092.0,
for_sale,75000.0,2.0,1.0,,"26 Calle 36 Unit 111, Bayamon, PR, 00961",26 Calle 36 Unit 111,Bayamon,Puerto Rico,961.0,721.0,
for_sale,43000.0,2.0,1.0,0.06,"705 Calle Cortijo, San Juan, PR, 00915",705 Calle Cortijo,San Juan,Puerto Rico,915.0,616.0,
for_sale,495000.0,5.0,3.0,0.37,"Km 3 2 Carr # 174, Bayamón, PR, 00957",Km 3 2 Carr # 174,Bayamón,Puerto Rico,957.0,3154.0,
for_sale,77500.0,2.0,1.0,0.07,"58 Barrio, Aguas Buenas, PR, 00703",58 Barrio,Aguas Buenas,Puerto Rico,703.0,683.0,
for_sale,215000.0,2.0,1.0,0.15,"1663 Ave Ponce De Leon Apt 606, San Juan, PR, 00909",1663 Ave Ponce De Leon Apt 606,San Juan,Puerto Rico,909.0,598.0,
for_sale,190000.0,3.0,3.0,0.1,"C12 4st Solar 12 Bloque C Calle # 4, Cayey, PR, 00736",C12 4st Solar 12 Bloque C Calle # 4,Cayey,Puerto Rico,736.0,1700.0,
for_sale,110100.0,3.0,2.0,0.29,"10 7 H Notre Dame, Caguas, PR, 00725",10 7 H Notre Dame,Caguas,Puerto Rico,725.0,1152.0,
for_sale,495000.0,4.0,4.0,0.06,"107 Tapia St, San Juan, PR, 00911",107 Tapia St,San Juan,Puerto Rico,911.0,2634.0,
for_sale,120000.0,3.0,2.0,,"2500 Patio Sevillano 1 Unit 2500, Trujillo Alto, PR, 00976",2500 Patio Sevillano 1 Unit 2500,Trujillo Alto,Puerto Rico,976.0,1200.0,
for_sale,125000.0,6.0,3.0,0.08,"2M 16 Ave Laurel Ext, Bayamon, PR, 00956",2M 16 Ave Laurel Ext,Bayamon,Puerto Rico,956.0,1625.0,
for_sale,175000.0,4.0,2.0,0.08,"15 St T-25 Urb Flamboyan Gardens Bayamon Pr # 959, Bayamon, PR, 00959",15 St T-25 Urb Flamboyan Gardens Bayamon Pr # 959,Bayamon,Puerto Rico,959.0,1480.0,
for_sale,114900.0,3.0,2.0,0.07,"9G Calle Acuario, Trujillo Alto, PR, 00926",9G Calle Acuario,Trujillo Alto,Puerto Rico,926.0,900.0,
for_sale,105100.0,3.0,2.0,,"1803 Vereda De La Reina Apt B6, Toa Alta, PR, 00953",1803 Vereda De La Reina Apt B6,Toa Alta,Puerto Rico,953.0,1318.0,
for_sale,106000.0,4.0,2.0,0.08,"E3 El Rexmanor, Guayama, PR, 00784",E3 El Rexmanor,Guayama,Puerto Rico,784.0,1050.0,
for_sale,72900.0,3.0,2.0,,"B26 Del Lago Ave Unit B26, Toa Baja, PR, 00949",B26 Del Lago Ave Unit B26,Toa Baja,Puerto Rico,949.0,1300.0,
for_sale,128300.0,3.0,2.0,,"3 San Juan Chalets Unit C3, San Juan, PR, 00926",3 San Juan Chalets Unit C3,San Juan,Puerto Rico,926.0,1265.0,
for_sale,99900.0,3.0,1.0,0.08,"QQ-6 Calle # 583, Carolina, PR, 00985",QQ-6 Calle # 583,Carolina,Puerto Rico,985.0,857.0,
for_sale,99000.0,3.0,2.0,,"Ii Parque De La Ii Vis Unit 116, San Juan, PR, 00926",Ii Parque De La Ii Vis Unit 116,San Juan,Puerto Rico,926.0,997.0,
for_sale,295000.0,2.0,2.0,,"1 Calle Inga Apt 2E, San Juan, PR, 00913",1 Calle Inga Apt 2E,San Juan,Puerto Rico,913.0,895.0,
for_sale,1100000.0,7.0,6.0,0.32,"CM-15 LA Cima, Trujillo Alto, PR, 00976",CM-15 LA Cima,Trujillo Alto,Puerto Rico,976.0,5508.0,
for_sale,89000.0,3.0,1.0,,"3 Poppy Unit 5L, San Juan, PR, 00926",3 Poppy Unit 5L,San Juan,Puerto Rico,926.0,850.0,
